xid,yid,date_id,hour,wind,rainfall
68,72,1,4,15.6,0
68,73,1,4,15.2,0
68,74,1,4,15.1,0
68,75,1,4,15,0
68,76,1,4,14.8,0
68,77,1,4,14.7,0
68,78,1,4,14.6,0
68,79,1,4,14.7,0
68,80,1,4,14.8,0
68,81,1,4,14.8,0
68,82,1,4,14.8,0
68,83,1,4,15,0
68,84,1,4,15,0
68,85,1,4,15.1,0
68,86,1,4,15.3,0
68,87,1,4,15.3,0
68,88,1,4,15.2,0
68,89,1,4,15.1,0
68,90,1,4,15.1,0
68,91,1,4,15.5,0.01
68,92,1,4,15.7,0.02
68,93,1,4,15.7,0.07
68,94,1,4,15.8,0.13
68,95,1,4,16,0.17
68,96,1,4,16,0.2
68,97,1,4,15.8,0.21
68,98,1,4,15.5,0.19
68,99,1,4,15.5,0.17
68,100,1,4,15,0.15
69,1,1,4,13.8,0
69,2,1,4,13.8,0
69,3,1,4,13.9,0
69,4,1,4,13.8,0
69,5,1,4,13.8,0
69,6,1,4,13.8,0
69,7,1,4,14,0
69,8,1,4,14,0
69,9,1,4,14,0
69,10,1,4,14.1,0
69,11,1,4,14.3,0
69,12,1,4,14.3,0
69,13,1,4,14.3,0
69,14,1,4,14.3,0
69,15,1,4,14.2,0
69,16,1,4,13.9,0
69,17,1,4,14,0
69,18,1,4,13.8,0
69,19,1,4,13.8,0
69,20,1,4,13.8,0
69,21,1,4,13.7,0
69,22,1,4,13.8,0
69,23,1,4,14,0
69,24,1,4,14.1,0
69,25,1,4,14.4,0
69,26,1,4,14.7,0
69,27,1,4,15,0
69,28,1,4,15.2,0
69,29,1,4,15.3,0
69,30,1,4,15.3,0
69,31,1,4,15.2,0
69,32,1,4,15,0
69,33,1,4,14.7,0
69,34,1,4,14.5,0
69,35,1,4,14.4,0
69,36,1,4,14.1,0
69,37,1,4,14,0
69,38,1,4,13.9,0
69,39,1,4,14,0
69,40,1,4,14.2,0
69,41,1,4,14.6,0
69,42,1,4,15.1,0
69,43,1,4,15.3,0
69,44,1,4,15.5,0
69,45,1,4,15.2,0
69,46,1,4,14.6,0
69,47,1,4,14.3,0
69,48,1,4,13.9,0
69,49,1,4,13.9,0
69,50,1,4,14,0
69,51,1,4,14.5,0
69,52,1,4,15.1,0
69,53,1,4,15.5,0
69,54,1,4,15.2,0
69,55,1,4,14.7,0
69,56,1,4,14.3,0
69,57,1,4,14.2,0
69,58,1,4,14.3,0
69,59,1,4,14.5,0
69,60,1,4,14.7,0
69,61,1,4,14.8,0
69,62,1,4,15.1,0
69,63,1,4,15.2,0
69,64,1,4,15.3,0
69,65,1,4,15.6,0
69,66,1,4,16,0
69,67,1,4,16.2,0
69,68,1,4,16.5,0
69,69,1,4,16.5,0
69,70,1,4,16.3,0
69,71,1,4,16.1,0
69,72,1,4,15.6,0
69,73,1,4,15.2,0
69,74,1,4,14.8,0
69,75,1,4,14.6,0
69,76,1,4,14.3,0
69,77,1,4,14.2,0
69,78,1,4,14.1,0
69,79,1,4,14.2,0
69,80,1,4,14.5,0
69,81,1,4,14.7,0
69,82,1,4,14.7,0
69,83,1,4,14.8,0
69,84,1,4,14.8,0
69,85,1,4,14.8,0
69,86,1,4,15,0
69,87,1,4,15.1,0
69,88,1,4,15.1,0
69,89,1,4,15,0
69,90,1,4,15,0
69,91,1,4,15.1,0
69,92,1,4,15.5,0
69,93,1,4,15.6,0
69,94,1,4,15.6,0
69,95,1,4,15.5,0
69,96,1,4,15.2,0
69,97,1,4,14.9,0.01
69,98,1,4,14.6,0.02
69,99,1,4,15.1,0.05
69,100,1,4,15.2,0.07
70,1,1,4,13.8,0
70,2,1,4,13.8,0
70,3,1,4,13.8,0
70,4,1,4,13.7,0
70,5,1,4,13.7,0
70,6,1,4,13.8,0
70,7,1,4,13.8,0
70,8,1,4,13.8,0
70,9,1,4,13.8,0
70,10,1,4,14,0
70,11,1,4,14.1,0
70,12,1,4,14.4,0
70,13,1,4,14.5,0
70,14,1,4,14.6,0
70,15,1,4,14.7,0
70,16,1,4,14.6,0
70,17,1,4,14.6,0
70,18,1,4,14.4,0
70,19,1,4,14.3,0
70,20,1,4,14.2,0
70,21,1,4,14,0
70,22,1,4,14,0
70,23,1,4,14,0
70,24,1,4,14.1,0
70,25,1,4,14.2,0
70,26,1,4,14.5,0
70,27,1,4,14.7,0
70,28,1,4,14.8,0
70,29,1,4,15.1,0
70,30,1,4,15.2,0
70,31,1,4,15.2,0
70,32,1,4,15,0
70,33,1,4,14.8,0
70,34,1,4,14.7,0
70,35,1,4,14.6,0
70,36,1,4,14.6,0
70,37,1,4,14.3,0
70,38,1,4,14,0
70,39,1,4,14,0
70,40,1,4,14.2,0
70,41,1,4,14.3,0
70,42,1,4,14.3,0
70,43,1,4,14.6,0
70,44,1,4,14.9,0
70,45,1,4,15.1,0
70,46,1,4,15.2,0
70,47,1,4,15.1,0
70,48,1,4,15,0
70,49,1,4,14.7,0
70,50,1,4,14.6,0
70,51,1,4,14.5,0
70,52,1,4,14.5,0
70,53,1,4,14.6,0
70,54,1,4,14.5,0
70,55,1,4,14.2,0
70,56,1,4,14.1,0
70,57,1,4,14.5,0
70,58,1,4,14.8,0
70,59,1,4,15.2,0
70,60,1,4,15.5,0
70,61,1,4,15.3,0
70,62,1,4,15.2,0
70,63,1,4,15.2,0
70,64,1,4,15.3,0
70,65,1,4,15.6,0
70,66,1,4,15.8,0
70,67,1,4,16.2,0
70,68,1,4,16.5,0
70,69,1,4,16.6,0
70,70,1,4,16.5,0
70,71,1,4,16.1,0
70,72,1,4,15.7,0
70,73,1,4,15.2,0
70,74,1,4,15,0
70,75,1,4,14.8,0
70,76,1,4,14.8,0
70,77,1,4,14.8,0
70,78,1,4,14.8,0
70,79,1,4,14.8,0
70,80,1,4,14.8,0
70,81,1,4,14.7,0
70,82,1,4,14.7,0
70,83,1,4,14.7,0
70,84,1,4,14.8,0
70,85,1,4,15,0
70,86,1,4,15.1,0
70,87,1,4,15.2,0
70,88,1,4,15.2,0
70,89,1,4,15.2,0
70,90,1,4,15.1,0
70,91,1,4,15,0
70,92,1,4,15.1,0
70,93,1,4,15.2,0
70,94,1,4,15.3,0
70,95,1,4,15.2,0
70,96,1,4,15.1,0
70,97,1,4,14.8,0
70,98,1,4,14.7,0
70,99,1,4,14.8,0
70,100,1,4,14.8,0
71,1,1,4,13.8,0
71,2,1,4,13.8,0
71,3,1,4,13.8,0
71,4,1,4,13.8,0
71,5,1,4,13.8,0
71,6,1,4,13.7,0
71,7,1,4,13.7,0
71,8,1,4,13.7,0
71,9,1,4,13.7,0
71,10,1,4,13.7,0
71,11,1,4,13.8,0
71,12,1,4,13.8,0
71,13,1,4,14.1,0
71,14,1,4,14.3,0
71,15,1,4,14.5,0
71,16,1,4,14.5,0
71,17,1,4,14.6,0
71,18,1,4,14.6,0
71,19,1,4,14.7,0
71,20,1,4,14.5,0
71,21,1,4,14.5,0
71,22,1,4,14.4,0
71,23,1,4,14.4,0
71,24,1,4,14.3,0
71,25,1,4,14.4,0
71,26,1,4,14.4,0
71,27,1,4,14.5,0
71,28,1,4,14.6,0
71,29,1,4,14.6,0
71,30,1,4,14.9,0
71,31,1,4,14.9,0
71,32,1,4,14.9,0
71,33,1,4,14.7,0
71,34,1,4,14.7,0
71,35,1,4,14.9,0
71,36,1,4,15.1,0
71,37,1,4,15,0
71,38,1,4,14.6,0
71,39,1,4,14.3,0
71,40,1,4,14.3,0
71,41,1,4,14.5,0
71,42,1,4,14.3,0
71,43,1,4,14.2,0
71,44,1,4,14.2,0
71,45,1,4,14.5,0
71,46,1,4,14.6,0
71,47,1,4,14.6,0
71,48,1,4,14.6,0
71,49,1,4,14.7,0
71,50,1,4,14.8,0
71,51,1,4,14.7,0
71,52,1,4,14.6,0
71,53,1,4,14.5,0
71,54,1,4,14.5,0
71,55,1,4,14.5,0
71,56,1,4,14.7,0
71,57,1,4,15.2,0
71,58,1,4,15.6,0
71,59,1,4,15.8,0
71,60,1,4,15.8,0
71,61,1,4,15.6,0
71,62,1,4,15.3,0
71,63,1,4,15.2,0
71,64,1,4,15.2,0
71,65,1,4,15.5,0
71,66,1,4,15.7,0
71,67,1,4,16.1,0
71,68,1,4,16.3,0
71,69,1,4,16.7,0
71,70,1,4,16.6,0
71,71,1,4,16.2,0
71,72,1,4,15.7,0
71,73,1,4,15.2,0
71,74,1,4,15,0
71,75,1,4,15,0
71,76,1,4,15.1,0
71,77,1,4,15.2,0
71,78,1,4,15.3,0
71,79,1,4,15.3,0
71,80,1,4,15.2,0
71,81,1,4,15.2,0
71,82,1,4,15.2,0
71,83,1,4,15.2,0
71,84,1,4,15.3,0
71,85,1,4,15.3,0
71,86,1,4,15.3,0
71,87,1,4,15.3,0
71,88,1,4,15.2,0
71,89,1,4,15.1,0
71,90,1,4,15.1,0
71,91,1,4,15,0
71,92,1,4,14.8,0
71,93,1,4,15,0
71,94,1,4,15.1,0
71,95,1,4,15,0
71,96,1,4,15,0
71,97,1,4,14.8,0
71,98,1,4,14.8,0
71,99,1,4,15,0
71,100,1,4,14.8,0
72,1,1,4,13.9,0
72,2,1,4,13.9,0
72,3,1,4,13.8,0
72,4,1,4,13.8,0
72,5,1,4,13.8,0
72,6,1,4,13.8,0
72,7,1,4,13.8,0
72,8,1,4,13.7,0
72,9,1,4,13.7,0
72,10,1,4,13.7,0
72,11,1,4,13.7,0
72,12,1,4,13.7,0
72,13,1,4,13.8,0
72,14,1,4,14,0
72,15,1,4,14.1,0
72,16,1,4,14.2,0
72,17,1,4,14.4,0
72,18,1,4,14.5,0
72,19,1,4,14.6,0
72,20,1,4,14.7,0
72,21,1,4,14.7,0
72,22,1,4,14.9,0
72,23,1,4,14.7,0
72,24,1,4,14.7,0
72,25,1,4,14.6,0
72,26,1,4,14.6,0
72,27,1,4,14.5,0
72,28,1,4,14.4,0
72,29,1,4,14.4,0
72,30,1,4,14.5,0
72,31,1,4,14.4,0
72,32,1,4,14.3,0
72,33,1,4,14.4,0
72,34,1,4,14.5,0
72,35,1,4,14.7,0
72,36,1,4,15.1,0
72,37,1,4,15.2,0
72,38,1,4,15,0
72,39,1,4,14.5,0
72,40,1,4,14.3,0
72,41,1,4,14.6,0
72,42,1,4,14.7,0
72,43,1,4,14.5,0.01
72,44,1,4,14.3,0.03
72,45,1,4,14.5,0.04
72,46,1,4,14.5,0.05
72,47,1,4,14.3,0.05
72,48,1,4,14.1,0.05
72,49,1,4,14.1,0.05
72,50,1,4,14.4,0.05
72,51,1,4,14.6,0.05
72,52,1,4,14.7,0.05
72,53,1,4,14.8,0.05
72,54,1,4,15,0.05
72,55,1,4,15.2,0.05
72,56,1,4,15.6,0.05
72,57,1,4,16,0.05
72,58,1,4,16.2,0.06
72,59,1,4,16.2,0.06
72,60,1,4,16.1,0.06
72,61,1,4,15.8,0.04
72,62,1,4,15.5,0.02
72,63,1,4,15.2,0.01
72,64,1,4,15.1,0
72,65,1,4,15.2,0
72,66,1,4,15.3,0
72,67,1,4,15.6,0
72,68,1,4,15.8,0
72,69,1,4,16.2,0
72,70,1,4,16.5,0
72,71,1,4,16.4,0
72,72,1,4,15.6,0
72,73,1,4,15.1,0
72,74,1,4,15,0
72,75,1,4,15,0
72,76,1,4,15.1,0
72,77,1,4,15.2,0
72,78,1,4,15.5,0
72,79,1,4,15.5,0
72,80,1,4,15.5,0
72,81,1,4,15.2,0
72,82,1,4,15.1,0
72,83,1,4,15,0
72,84,1,4,15.1,0
72,85,1,4,15.2,0
72,86,1,4,15.3,0
72,87,1,4,15.5,0
72,88,1,4,15.5,0
72,89,1,4,15.3,0
72,90,1,4,15.2,0
72,91,1,4,15.2,0
72,92,1,4,15.1,0
72,93,1,4,15.1,0
72,94,1,4,15,0
72,95,1,4,15,0
72,96,1,4,15,0
72,97,1,4,15,0
72,98,1,4,15,0
72,99,1,4,15,0
72,100,1,4,15,0
73,1,1,4,14.2,0
73,2,1,4,14.2,0
73,3,1,4,14,0
73,4,1,4,14,0
73,5,1,4,14,0
73,6,1,4,13.9,0
73,7,1,4,13.9,0
73,8,1,4,13.9,0
73,9,1,4,13.9,0
73,10,1,4,13.9,0
73,11,1,4,13.9,0
73,12,1,4,13.9,0
73,13,1,4,14,0
73,14,1,4,14,0
73,15,1,4,14.1,0
73,16,1,4,14.1,0
73,17,1,4,14.2,0
73,18,1,4,14.3,0
73,19,1,4,14.4,0
73,20,1,4,14.5,0
73,21,1,4,14.7,0
73,22,1,4,14.7,0
73,23,1,4,14.8,0
73,24,1,4,14.8,0
73,25,1,4,14.8,0
73,26,1,4,15,0
73,27,1,4,15,0
73,28,1,4,14.9,0
73,29,1,4,14.9,0
73,30,1,4,14.8,0
73,31,1,4,14.5,0
73,32,1,4,14.2,0
73,33,1,4,14,0
73,34,1,4,13.9,0
73,35,1,4,13.8,0
73,36,1,4,14.1,0
73,37,1,4,14.1,0
73,38,1,4,13.7,0.03
73,39,1,4,13.4,0.12
73,40,1,4,13.2,0.32
73,41,1,4,13.6,0.56
73,42,1,4,14.2,0.75
73,43,1,4,14.5,0.86
73,44,1,4,14.5,0.9
73,45,1,4,14.3,0.89
73,46,1,4,14.5,0.86
73,47,1,4,14.2,0.82
73,48,1,4,13.7,0.8
73,49,1,4,13.6,0.79
73,50,1,4,13.9,0.77
73,51,1,4,14.1,0.75
73,52,1,4,14.3,0.71
73,53,1,4,14.4,0.68
73,54,1,4,14.7,0.65
73,55,1,4,15.2,0.62
73,56,1,4,15.7,0.6
73,57,1,4,16.2,0.59
73,58,1,4,16.5,0.59
73,59,1,4,16.6,0.56
73,60,1,4,16.3,0.51
73,61,1,4,15.8,0.42
73,62,1,4,15.3,0.3
73,63,1,4,15,0.16
73,64,1,4,14.8,0.05
73,65,1,4,14.8,0
73,66,1,4,14.8,0
73,67,1,4,14.9,0
73,68,1,4,14.9,0
73,69,1,4,14.8,0
73,70,1,4,15.1,0
73,71,1,4,15.4,0
73,72,1,4,14.9,0
73,73,1,4,14.6,0
73,74,1,4,14.7,0
73,75,1,4,14.7,0
73,76,1,4,15.1,0
73,77,1,4,15.6,0
73,78,1,4,15.6,0
73,79,1,4,15.3,0
73,80,1,4,15.2,0
73,81,1,4,15.1,0
73,82,1,4,15,0
73,83,1,4,15.1,0
73,84,1,4,15.3,0
73,85,1,4,15.7,0
73,86,1,4,15.8,0
73,87,1,4,16,0
73,88,1,4,15.8,0
73,89,1,4,15.7,0
73,90,1,4,15.6,0
73,91,1,4,15.5,0
73,92,1,4,15.5,0
73,93,1,4,15.5,0
73,94,1,4,15.5,0
73,95,1,4,15.4,0
73,96,1,4,15.2,0
73,97,1,4,15.3,0
73,98,1,4,15.3,0
73,99,1,4,15.3,0
73,100,1,4,15.4,0
74,1,1,4,14.3,0
74,2,1,4,14.3,0
74,3,1,4,14.3,0
74,4,1,4,14.3,0
74,5,1,4,14.3,0
74,6,1,4,14.3,0
74,7,1,4,14.1,0
74,8,1,4,14.1,0
74,9,1,4,14.1,0
74,10,1,4,14,0
74,11,1,4,14,0
74,12,1,4,14,0
74,13,1,4,14.1,0
74,14,1,4,14.1,0
74,15,1,4,14.2,0
74,16,1,4,14.3,0
74,17,1,4,14.3,0
74,18,1,4,14.4,0
74,19,1,4,14.5,0
74,20,1,4,14.5,0
74,21,1,4,14.6,0
74,22,1,4,14.6,0
74,23,1,4,14.6,0
74,24,1,4,14.6,0
74,25,1,4,14.8,0
74,26,1,4,14.9,0
74,27,1,4,15.2,0
74,28,1,4,15.6,0
74,29,1,4,15.7,0
74,30,1,4,16,0
74,31,1,4,16,0
74,32,1,4,16,0
74,33,1,4,15.9,0
74,34,1,4,15.7,0
74,35,1,4,15.4,0
74,36,1,4,15.3,0
74,37,1,4,15.1,0
74,38,1,4,14.9,0
74,39,1,4,14.4,0
74,40,1,4,13.9,0
74,41,1,4,13.7,0
74,42,1,4,13.5,0
74,43,1,4,13.5,0
74,44,1,4,13.5,0
74,45,1,4,13.6,0
74,46,1,4,13.7,0
74,47,1,4,14,0
74,48,1,4,13.6,0.01
74,49,1,4,13,0.03
74,50,1,4,13.4,0.07
74,51,1,4,13.8,0.11
74,52,1,4,13.9,0.18
74,53,1,4,14.2,0.32
74,54,1,4,14.4,0.49
74,55,1,4,14.8,0.61
74,56,1,4,15,0.68
74,57,1,4,15.4,0.73
74,58,1,4,15.7,0.74
74,59,1,4,16.1,0.72
74,60,1,4,16.1,0.67
74,61,1,4,15.6,0.6
74,62,1,4,15.1,0.5
74,63,1,4,14.8,0.33
74,64,1,4,14.7,0.16
74,65,1,4,14.8,0.1
74,66,1,4,15,0.09
74,67,1,4,15.1,0.07
74,68,1,4,15,0.05
74,69,1,4,14.6,0.02
74,70,1,4,14.3,0
74,71,1,4,14.3,0
74,72,1,4,14.1,0
74,73,1,4,14.1,0
74,74,1,4,14.3,0
74,75,1,4,14.7,0
74,76,1,4,15.5,0
74,77,1,4,15.8,0
74,78,1,4,15.6,0
74,79,1,4,15.2,0
74,80,1,4,14.7,0
74,81,1,4,14.6,0
74,82,1,4,14.6,0
74,83,1,4,15,0
74,84,1,4,15.6,0
74,85,1,4,16,0
74,86,1,4,16.2,0.02
74,87,1,4,16.1,0.21
74,88,1,4,16,0.69
74,89,1,4,15.8,1.17
74,90,1,4,15.6,1.39
74,91,1,4,15.5,1.33
74,92,1,4,15.5,1.16
74,93,1,4,15.5,0.96
74,94,1,4,15.6,0.7
74,95,1,4,15.6,0.37
74,96,1,4,15.7,0.09
74,97,1,4,15.7,0
74,98,1,4,15.8,0
74,99,1,4,15.8,0
74,100,1,4,15.8,0
75,1,1,4,14.4,0
75,2,1,4,14.4,0
75,3,1,4,14.4,0
75,4,1,4,14.4,0
75,5,1,4,14.4,0
75,6,1,4,14.4,0
75,7,1,4,14.4,0
75,8,1,4,14.2,0
75,9,1,4,14.2,0
75,10,1,4,14.1,0
75,11,1,4,14.1,0
75,12,1,4,14.1,0
75,13,1,4,14.2,0
75,14,1,4,14.2,0
75,15,1,4,14.3,0
75,16,1,4,14.5,0
75,17,1,4,14.6,0
75,18,1,4,14.7,0
75,19,1,4,14.7,0
75,20,1,4,14.7,0
75,21,1,4,14.7,0
75,22,1,4,14.7,0
75,23,1,4,14.6,0
75,24,1,4,14.6,0
75,25,1,4,14.6,0
75,26,1,4,14.8,0
75,27,1,4,14.9,0
75,28,1,4,15.2,0
75,29,1,4,15.6,0
75,30,1,4,16,0
75,31,1,4,16.1,0
75,32,1,4,16.3,0
75,33,1,4,16.3,0
75,34,1,4,16.3,0
75,35,1,4,16.3,0
75,36,1,4,16.3,0
75,37,1,4,16.2,0
75,38,1,4,16,0
75,39,1,4,15.5,0
75,40,1,4,15.4,0
75,41,1,4,15.5,0
75,42,1,4,15.4,0
75,43,1,4,15,0
75,44,1,4,14.5,0
75,45,1,4,14.1,0
75,46,1,4,13.6,0
75,47,1,4,13.2,0
75,48,1,4,12.8,0
75,49,1,4,12.6,0
75,50,1,4,12.7,0
75,51,1,4,13.2,0
75,52,1,4,13.8,0
75,53,1,4,14.2,0
75,54,1,4,14.5,0
75,55,1,4,14.9,0.01
75,56,1,4,15.1,0.11
75,57,1,4,14.8,0.35
75,58,1,4,14.6,0.58
75,59,1,4,14.5,0.71
75,60,1,4,14.3,0.7
75,61,1,4,14.3,0.63
75,62,1,4,14.5,0.54
75,63,1,4,14.7,0.43
75,64,1,4,15.1,0.34
75,65,1,4,15.2,0.28
75,66,1,4,15.2,0.22
75,67,1,4,15.5,0.17
75,68,1,4,15.5,0.13
75,69,1,4,15.5,0.09
75,70,1,4,15.5,0.06
75,71,1,4,15.4,0.02
75,72,1,4,15.1,0
75,73,1,4,14.7,0
75,74,1,4,14.6,0
75,75,1,4,15,0
75,76,1,4,15.5,0
75,77,1,4,15.6,0
75,78,1,4,15.3,0
75,79,1,4,14.6,0
75,80,1,4,13.9,0
75,81,1,4,14.1,0
75,82,1,4,14.6,0
75,83,1,4,15.3,0
75,84,1,4,16,0
75,85,1,4,16.2,0
75,86,1,4,16.2,0
75,87,1,4,16.1,0
75,88,1,4,16.1,0.01
75,89,1,4,16,0.09
75,90,1,4,15.8,0.23
75,91,1,4,15.6,0.33
75,92,1,4,15.6,0.4
75,93,1,4,15.6,0.48
75,94,1,4,15.7,0.52
75,95,1,4,16,0.47
75,96,1,4,16.3,0.29
75,97,1,4,16.5,0.07
75,98,1,4,16.6,0
75,99,1,4,16.6,0
75,100,1,4,16.4,0
76,1,1,4,14.3,0
76,2,1,4,14.3,0
76,3,1,4,14.3,0
76,4,1,4,14.3,0
76,5,1,4,14.3,0
76,6,1,4,14.3,0
76,7,1,4,14.3,0
76,8,1,4,14.2,0
76,9,1,4,14.2,0
76,10,1,4,14.2,0
76,11,1,4,14.2,0
76,12,1,4,14.2,0
76,13,1,4,14.2,0
76,14,1,4,14.3,0
76,15,1,4,14.3,0
76,16,1,4,14.4,0
76,17,1,4,14.6,0
76,18,1,4,14.7,0
76,19,1,4,14.8,0
76,20,1,4,14.8,0
76,21,1,4,14.8,0
76,22,1,4,14.7,0
76,23,1,4,14.6,0
76,24,1,4,14.6,0
76,25,1,4,14.6,0
76,26,1,4,14.6,0
76,27,1,4,14.8,0
76,28,1,4,14.8,0
76,29,1,4,14.9,0
76,30,1,4,15.2,0
76,31,1,4,15.5,0
76,32,1,4,15.8,0
76,33,1,4,15.9,0
76,34,1,4,16,0
76,35,1,4,15.8,0
76,36,1,4,15.8,0
76,37,1,4,15.6,0
76,38,1,4,15.4,0
76,39,1,4,15.2,0
76,40,1,4,15.2,0
76,41,1,4,15.3,0
76,42,1,4,15.4,0
76,43,1,4,15.5,0
76,44,1,4,15.4,0
76,45,1,4,15.7,0
76,46,1,4,15.9,0
76,47,1,4,16,0
76,48,1,4,15.7,0
76,49,1,4,15.2,0
76,50,1,4,14.9,0
76,51,1,4,14.8,0
76,52,1,4,14.9,0
76,53,1,4,15.1,0
76,54,1,4,15.5,0
76,55,1,4,15.9,0
76,56,1,4,16.1,0
76,57,1,4,16.2,0
76,58,1,4,16,0
76,59,1,4,15.4,0
76,60,1,4,14.8,0
76,61,1,4,14.5,0
76,62,1,4,14.8,0
76,63,1,4,15.1,0
76,64,1,4,15.2,0
76,65,1,4,15.3,0
76,66,1,4,15.6,0
76,67,1,4,15.6,0
76,68,1,4,15.7,0
76,69,1,4,15.7,0
76,70,1,4,15.7,0
76,71,1,4,15.6,0
76,72,1,4,15.3,0
76,73,1,4,15,0
76,74,1,4,14.7,0
76,75,1,4,14.8,0
76,76,1,4,15,0
76,77,1,4,14.7,0
76,78,1,4,14.3,0
76,79,1,4,13.8,0
76,80,1,4,14,0
76,81,1,4,14.8,0
76,82,1,4,15.6,0
76,83,1,4,16,0
76,84,1,4,16.1,0
76,85,1,4,16.1,0
76,86,1,4,16.1,0
76,87,1,4,16.1,0
76,88,1,4,16.2,0
76,89,1,4,16.2,0
76,90,1,4,16.1,0
76,91,1,4,16,0
76,92,1,4,15.7,0
76,93,1,4,15.7,0.02
76,94,1,4,16,0.1
76,95,1,4,16.4,0.24
76,96,1,4,17,0.28
76,97,1,4,17.5,0.12
76,98,1,4,17.5,0.01
76,99,1,4,17.3,0
76,100,1,4,16.8,0
77,1,1,4,14.4,0
77,2,1,4,14.4,0
77,3,1,4,14.3,0
77,4,1,4,14.3,0
77,5,1,4,14.3,0
77,6,1,4,14.3,0
77,7,1,4,14.3,0
77,8,1,4,14.3,0
77,9,1,4,14.3,0
77,10,1,4,14.3,0
77,11,1,4,14.3,0
77,12,1,4,14.3,0
77,13,1,4,14.3,0
77,14,1,4,14.3,0
77,15,1,4,14.3,0
77,16,1,4,14.4,0
77,17,1,4,14.6,0
77,18,1,4,14.7,0
77,19,1,4,14.8,0
77,20,1,4,14.8,0
77,21,1,4,14.8,0
77,22,1,4,14.8,0
77,23,1,4,14.6,0
77,24,1,4,14.6,0
77,25,1,4,14.6,0
77,26,1,4,14.8,0
77,27,1,4,14.8,0
77,28,1,4,14.7,0
77,29,1,4,14.9,0
77,30,1,4,14.9,0
77,31,1,4,14.9,0
77,32,1,4,15,0
77,33,1,4,15.2,0
77,34,1,4,15.4,0
77,35,1,4,15.4,0
77,36,1,4,15.3,0
77,37,1,4,15.3,0
77,38,1,4,15.2,0
77,39,1,4,15.1,0
77,40,1,4,15.1,0
77,41,1,4,15.1,0
77,42,1,4,15,0
77,43,1,4,15.2,0
77,44,1,4,15.2,0
77,45,1,4,15.3,0
77,46,1,4,15.6,0
77,47,1,4,15.6,0
77,48,1,4,15.5,0
77,49,1,4,15.5,0
77,50,1,4,15.6,0
77,51,1,4,15.7,0
77,52,1,4,16,0
77,53,1,4,16.1,0
77,54,1,4,16.4,0
77,55,1,4,16.7,0
77,56,1,4,17,0
77,57,1,4,17.1,0
77,58,1,4,17.3,0
77,59,1,4,17.1,0
77,60,1,4,16.9,0
77,61,1,4,16.4,0
77,62,1,4,16,0
77,63,1,4,15.8,0
77,64,1,4,15.8,0
77,65,1,4,16,0
77,66,1,4,16,0
77,67,1,4,16.1,0
77,68,1,4,16.2,0
77,69,1,4,16.2,0
77,70,1,4,16.1,0
77,71,1,4,15.7,0
77,72,1,4,15.3,0
77,73,1,4,15,0
77,74,1,4,14.8,0
77,75,1,4,14.8,0
77,76,1,4,15.2,0
77,77,1,4,15.6,0
77,78,1,4,15.8,0
77,79,1,4,16,0
77,80,1,4,16.1,0
77,81,1,4,16.1,0
77,82,1,4,16,0
77,83,1,4,16,0
77,84,1,4,15.8,0
77,85,1,4,16,0
77,86,1,4,16.1,0
77,87,1,4,16.3,0
77,88,1,4,16.5,0
77,89,1,4,16.6,0
77,90,1,4,16.5,0
77,91,1,4,16.2,0
77,92,1,4,16,0
77,93,1,4,16,0
77,94,1,4,16.2,0
77,95,1,4,16.5,0
77,96,1,4,16.8,0.01
77,97,1,4,17.4,0
77,98,1,4,18,0
77,99,1,4,18.5,0
77,100,1,4,19.2,0
78,1,1,4,14.4,0
78,2,1,4,14.4,0
78,3,1,4,14.4,0
78,4,1,4,14.4,0
78,5,1,4,14.4,0
78,6,1,4,14.3,0
78,7,1,4,14.3,0
78,8,1,4,14.3,0
78,9,1,4,14.3,0
78,10,1,4,14.3,0
78,11,1,4,14.3,0
78,12,1,4,14.3,0
78,13,1,4,14.4,0
78,14,1,4,14.4,0
78,15,1,4,14.4,0
78,16,1,4,14.4,0
78,17,1,4,14.6,0
78,18,1,4,14.7,0
78,19,1,4,14.7,0
78,20,1,4,14.8,0
78,21,1,4,14.8,0
78,22,1,4,14.8,0
78,23,1,4,14.8,0
78,24,1,4,14.8,0
78,25,1,4,14.8,0
78,26,1,4,14.8,0
78,27,1,4,14.7,0
78,28,1,4,14.9,0
78,29,1,4,14.9,0
78,30,1,4,14.9,0
78,31,1,4,14.9,0
78,32,1,4,14.9,0
78,33,1,4,14.8,0
78,34,1,4,14.7,0
78,35,1,4,14.9,0
78,36,1,4,14.9,0
78,37,1,4,14.9,0
78,38,1,4,15,0
78,39,1,4,15,0
78,40,1,4,14.9,0
78,41,1,4,14.9,0
78,42,1,4,14.9,0
78,43,1,4,15,0
78,44,1,4,15.1,0
78,45,1,4,15.1,0
78,46,1,4,15.1,0
78,47,1,4,15.1,0
78,48,1,4,15.2,0
78,49,1,4,15.2,0
78,50,1,4,15.3,0
78,51,1,4,15.4,0
78,52,1,4,15.5,0
78,53,1,4,15.8,0
78,54,1,4,16.1,0
78,55,1,4,16.6,0
78,56,1,4,17,0
78,57,1,4,17.3,0
78,58,1,4,17.3,0
78,59,1,4,17.3,0
78,60,1,4,17,0
78,61,1,4,16.7,0
78,62,1,4,16.5,0
78,63,1,4,16.3,0
78,64,1,4,16.3,0
78,65,1,4,16.5,0
78,66,1,4,16.7,0
78,67,1,4,16.7,0
